text,sentiment_score,lang
watched 2 minutes of TFI Friday last night. an utter embarrassment. was cringing so hard. chris evans - gie it up ,0,en
Selling a ticket for Twilight Sad at the Barrowlands this Saturday (Face value) ,1,en
"#amoilnapoliperchè è la ragione, il senso e l'emozione di una vita tinta d'azzurro. Ti vedo giocare e mi commuovo: mai nessuno come te !",2,it
@user vc é incrível cara!!! #AltasHoras,2,pt
"@user Eh Prive! (?) anche tu con campoolo no, ti prego D:m",0,it
@user ciao giorgione! ieri ho iniziato un corso di cabaret a teatro.. stradivertito..speriam bene!! consigli?? :D,2,it
Christmas in September! Apple's keynote on the upcoming iPhone is today at 10am Pacific! ,2,en
que feliz voy a ser a las 3,2,es
Ojeras Y no es porque haya visto un dorama o haya leído un libro en una noche. estaba apunto de dormir y hacen fiesta de largo hasta hoy,1,es
RT @user: BILD bekommt per SMS Informationen geleakt: EXKLUSIV! SPD-Mitglied macht das: SKANDAL! Türlich.,1,de
sim amigos PEDRO BIAL conhece as escritas da nossa @user 💙💙💙💙💙 #ConversaComBial,1,pt
Mazars crée un écosystème dédié aux TPE/PME/ETI @user http,2,fr
Fruits et légumes cultivés bio | @user http,1,fr
Eu gosto mais não gosto da Yuko #MasterChefBR,1,pt
Historischer Höchststand an der Börse: Dax springt über 9000 Punkte http,1,de
Se nel governo Monti entrano anche i ministri del governo Berlusconi come si fa ad avvicinarsi. Quelli hanno rovinato il Paese. Non si può,0,it
@user Señor tiene usted una invitación formal a nuestra serie Mundo Chiquito. @user mándale el contrato,2,es
Hoodie Allen was sick,0,de
"Motorradthemen allgemein • LeoVince Insolvent: Quote:Der renommierte Auspuffhersteller Sito, den meisten besse... http",1,de
Monitaly 20-27 nov: il governo Monti muove i primi passi e l'Italia rientra tra le figure chiave dell'eurozona:... http,2,it
Riassunto: La versione 6.0 della soluzione Surveillint di Proximex è stata selezionata come finalista nell’edizio...  #biz #hitech #italy,1,it
"@user Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro   Para los otros tengo pista",0,es
"@user okay, akzeptiert:)",2,de
O pagodeiro se cortou? Eu achava que era só emo que fazia isso... #MasterChefBR,0,pt
Venir a Murcia y no pasarte por el MUSU a por un buen bocadillo de lomo es delito. #Musucomotequierojoderperoatusbocadillosmás.,2,es
"Christian Roy  Cette année, quelque 102 cités se sont dotées de plans d'adaptation au changement climatique. En... http",2,fr
"""Yanks crush Sox with 3 HRs, 8-run 2nd inning: Associated PressBoston Red Sox right fielder Jackie Bradley Jr. ... ",1,en
"Le rouge et le noir, couleurs préférées des oiseaux http #Botanique #Oiseaux #Biodiversité #Ethologie #Animaux #Sciences",2,fr
Inizio a subire i primi effetti dello Stato di Polizia inaugurato dal governo #Monti,0,it
@user hola odiosa me hace falta,0,es
Não foi essa semana mas na próxima a Mirian sai #MasterChefBR,1,pt
@user @user no me he enfadado  solo he puesto voz de abuelo cebolleta,2,es
"@user No sé si está traducido, yo lo busqué hace tiempo y sólo lo encontré subtitulado",0,es
« Remaniement : les professionnels des énergies renouvelables rassurés » | http via @user,2,fr
Lignano Sabbiadoro ( Udine). Contrastare l'abusivismo commerciale e la contraffazione. Con questo intento anche... http,1,it
Thanks Sky for screwing up another home game by putting it on the Monday of Toy Fair for 2nd year running. Didn\u2019t want to see Everton anyway ,0,en
Thursday just aren\u2019t as exciting now Waterloo Road has stopped ,0,en
@user por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,1,es
Adesso #Grillo è sulla bocca di tutti!! E pensare che lo sostengo da anni...e il #movimento5stelle l'ho visto nascere vai #beppe!,2,it
"#VideoShowAoVivo eae, vamo falar da #DiretasJá ?!!!",1,pt
Nossa rainha  no #Encontro  tão plena Tao linda luinha arrasa,2,pt
Que maravilha kkkkkkkkkkkkkkkk #TheNoite,2,pt
@user @user @user kannst du ihm nicht einfach betrunken eine SMS schreiben mit diversen Beleidigungen?,1,de
It would be religiously inaccurate he may have acted according to ideals in Islam but he was most definitely Jewish ,1,en
#TheNoite não vai ter mas Osasco com a inês Brasil?,1,pt
"Ebbene si, Mario Monti ha detto che Bill Gates ha cominciato in un garage,... Ma non era Steve Jobs? http via @user",1,it
"@user Hey, grazie per il follow! Piacere, Robby :)",2,it
#back #bored #Hashtag #LoL #FickDichMückenstich,0,de
Ay qué bonito todo! Demasiado extraño no estar sufriendo a estas alturas Vamos Seleeeeee,2,es
"ciao, sono ancora io carlottina e ti dico che mi fai sempre più pena, w 1D! (@user live on http",0,it
"Pele glaubt, dass @user Ende wird besser als @user und @user Sind Sie im Einvernehmen mit dem König? #WöchentlicheUmfrage",1,de
"@user Jusqu'à récemment, Daniel Breton parlait d'éoliennes à perte de vue et les gens salivaient encore. Faque, payez bande de caves",0,fr
@user tutti in gita a lampedusa :) #portaaporta,2,it
l'éolien volant : des éoliennes en altitude http,1,fr
@user @user @user @user Gut befragt. Erkenntnisgewinn trotzdem 0. IMHO falscher Gesprächspartner.,2,de
"MT @user My 1st read of the day from @user Congress returns to tight deadlines, key farts on Iran deal, Planned Parenthood ",0,en
Infrastructure de recharge : nouvel assouplissement du dispositif de soutien de l'Ademe dédié aux c... http #écologie,2,fr
Excited to be joining the great John Carr at @user tomorrow at 6:30pm to discuss #Pilgrimage. Please join us! ,2,en
Le réchauffement climatique pourrait causé des impacts négatifs sur la productivité au travail dans un avenir pas... http,0,fr
@user De nada jo a veces solo hace falta esperar y tener paciencia,2,es
Eu quero saber onde eu compro a pantufa que a Ana tá usando!! #MaisVoce,2,pt
See @user sexiest fashion looks: ,1,en
Un concept d'écosystème graphique musical bien ficelé http via @user #design #graphisme #musique,2,fr
Coopératives bâtisseuses du développement durable [rapport PDF via @user] http,1,fr
"Ai gente essa música é a melhor né? #TremBala #PadreFabiodeMelo #ConversacomBial "" Sorria e abrace seus pais enquanto estão aqui..."" s2",2,pt
Relatives of the 200 Nigerian schoolgirls kidnapped by Boko Haram will hold a march &amp; candle-lit vigil to mark 500 days since the abductions ,2,en
@user é praticamente uma buzina com água de um fusquinha #VideoShowAoVivo,0,pt
@user yo tmbn me tienes abandonadisimo,0,es
Invention de la première cellule solaire qui stocke l’électricité | L’ENERGEEK : l ‘énergie facile en quelques… http,2,fr
"""Have to admit, I very much liked the banner Man U fans had at SB yesterday 'Chelsea standing up to racism since last sunday' haha"" ",2,en
#Grillo [VIDEO] Ci hanno regalato la #crisi | Italia dei Dolori: http #Norimberga? No: galera!! via @user,1,it
@user grazie mille,2,it
@user el rottweiler es precioso pero... Esta zumbadisimo y ataca  y yo muero de ganas de achucharlo,0,es
#Canada Développement Durable : le défi de la complexité (French Edition): Développement Durable : le défi de la... http,1,fr
As senhoras tão se achando as SABIDONAS do ferro de passar. Kkkkkk #maisvoce,0,pt
@user Ho- Ho- Hochverrat!,0,de
Quiero entrar en tantas clases pero soy pobre.,0,es
It's our 3rd anniversary! Can you believe that? Many thanks to all who have supported &amp; are continuing to patronize Mitchie's Sweet Petites! ,2,en
"#encontro meu filho tem 8 anos, aficcionados por games e muitas vezes ele opta pelo personagem feminino sem neuras.",1,pt
Went to an event hosted by @user where I sang 'Lay Me Down' by Sam Smith and the wrong minus one was played ,1,en
#MasterChefBR essa Mirian e esse leonardo tem que sair pra ontem já,0,pt
Stop #fracking #Cuadrilla persecuting land defenders through the legal system #BankruptCuadrilla #ECOCIDE ,0,en
"Al principio él no te gusta , pero te acaba gustando y cuando te deja lo extrañas",1,es
Bial ta tentando fazer o padre confessar que gosta da vida pregressa hahaha #ConversaComBial,1,pt
"«Réchauffement climatique: il est grand temps d’agir», l’appel de Ban Ki-moon / @user http",0,fr
"Meu crush saiu, eu tô triste #MasterChefBR",0,pt
Band I und Band II nun endlich wieder zusammenpassend! : http #Animexx #Weblog,1,de
Y si estoy loco vas a vivir en un manicomio conmigo,1,es
"Giorgio Gaber, nome d'arte di Giorgio Gaberscik (Milano, 25 gennaio 1939 – Montemagno di Camaiore, 1º gennaio 2003)",1,it
"Avec les désastres écologiques et les mutations forcées qui s'annoncent, le #libéralisme économique, de tt façons, ne durera pas. 1/2",0,fr
"@user in der S71, ich versuch schnell Martin zu erreichen",1,de
@user @user A mi Movistar me llama para preguntarme si estoy satisfecho con mi servicio y si hay algo que puede hacer por mi,1,es
RT @user: Ho un complesso di inferiorità verso il mio computer perché lui è più intelligente di me,0,it
@user @user las palabras y las emociones que generan son muy útiles para generar cambios,2,es
My parents' car rendition of Bad Blood may actually kill me one day ,0,en
Thomas Schatz und Mario Rieder wurden auch bei ligaportal.at ins Team der Runde 4 gewählt! Herzliche Gratulation! http,2,de
@user Schlüssel vom Keyserver http aktualisieren klappt nicht :-/,0,de
A whole day of Maths\u002c I have to endure this on monday:( #killmenow ,0,en
New post: Warum Nikon Telekonverter nicht mit DX-Objektiven verwendet werden können http,1,de
"Não aceito, vamos fazer a prova de novo até o time azul ganhar  #MasterChefBR",0,pt
Oh che bella la febbre porcoddio,0,it
"L'acidification des #océans ? Trop abstrait pour intéresser le public. Dommage, C dans les mers que se joue l'avenir. http",0,fr
@user Ayer la gente de mi FB se portó mejor que la de mi TL de TW en relación con el tema de los himnos...,1,es
Padre Fábio está com a cadimia em dia #ConversaComBial,2,pt
"#Grillo stasera non vuole andare a fare il confronto in tv con gli altri, preferisce farsi intervistare. Sembra #Berlusconi",0,it
@user yupiiiiiiiiiiiiiiiiiiiiiiiiiiiii!!!!! es que no os puedo escuchar todo el programa y así os disfruto en mis ratos libres.,2,es
@user si certo! :) allora un genio ha fatto questo TT #BestModestManagementFails e ora tutte le directioners del mondo stanno-,0,it
@user omg I know Jacob :( cry with me tomorrow ? ,0,en
Paris : un zeppelin scientifique a mesuré la pollution de l'air: Un ballon dirigeable a survolé Paris jeudi pe... http,1,fr
Queria ter esse vocabulário rico que nem do @user #ConversaComBial,2,pt
Protocole de Nagoya signé par 50 états #PasLesUsa #biodiversité   http,2,fr
You seem like a Grayson Allen kinda guy ,1,en
"Na toll, jetzt will ich ne PS4. oo #GCPressekonferenz",0,de
"Serena won, but big sister Venus gave her the flux! Congrats to both of them for giving us a great tennis match. ",2,en
Évaluation de stratégies d'adaptation de la ville au changement climatique : publication des résul... http #DevDurable,1,fr
#stegiannini puoi occuparti anche delle prove scritte TFA Lombardia bloccate da giorni?I prof contano meno dei medici #labuonascuola ??,0,it
RT @user: Ein 1:1 gegen Freiburg. Außer unserer Super-Pfeife Pep hätte das sonst nur noch van Gaal geschafft.,2,de
L’article 50 réforme la contribution au service public de l’électricité #CSPE http #DirectAN #VotreEnergie #PLTECV,2,fr
Non à la répression contre la ZAD du #Testet ! http / (photo Frédéric Raguenès) http,0,fr
"Riesigen Titten und Riesigen Arsch (vol 1) (German Edition) (Kindle Edition) newly tagged ""kindle"" http",1,de
"@user Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno",1,es
RT @user RT @user RT @user Retweet if you're ready for Big Brother tonight! #teamjorchel #bb13 #cbsbigbrother can't w ... ,1,en
"Gente a Namaria tá com a pantufa do unicórnio que eu tô desejando há meses! Manda ela tirar minha pantufa do pé! Obrigada,de nada #MaisVoce",2,pt
Foi muito pouco o #MalumaNoTheNoite quando é uma pessoa chata é  mto mais a entrevista.  #TheNoite,0,pt
"Me prepared for the Fancy Dress Ballroom Party this Sunday, wearing this MASK of BATMAN today to see how much it... ",2,en
É o @user com sua risada no #TheNoite e o @user com sua risada no #ProgramaDoPorchat,2,pt
#INFOGRAPHIE. Les terribles dommages de l'homme sur la #forêt  via @user http #Environnement,0,fr
Halloween III spar ich mir. Aus Gründen. #Halloween http,0,de
"Hoy, en las desventuras de Albert  Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso",0,es
Ventura: La buona scuola per il PSI scuola del Veneto rischia di essere un’epica guerra tra poveri http,0,it
Tryna make tomorrow much better ,2,en
RT @user: Last chance. Das meet n' tweet mit @user nur noch 10 Minuten. Wer noch Fragen hat: now or never! Or am Do oder Fr ;-) #…,1,de
@user pues al igual q vosotros el follar,1,es
in Nürnberg scheint störung bei O2. Jedenfalls alles was mit PLZ 9 KEIN INTERNET,0,de
@user @user asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani,2,es
"""March the entire Rose Parade in wooden shoes? The MOC-Floyd Valley \""""Pride of the Dutchmen\"""" High School (Orange... ",1,en
"""Si tout le monde vivait comme les Qataris, il faudrait alors 5 Terres"" ou ""Comment l'homme détruit son #écosystème"" http",0,fr
@user @user What are two doing for the Steelers game tomorrow? ,1,en
#manovra: anche il governo Monti nella morsa delle lobby! in questo paese i privilegi non si toccano :( e la povera gente paga! #FB,0,it
Paul Dunne's lowest round of the year in college for @user was 67. He just shot 66 in the 3rd rd of @user &amp; is tied for the lead ,1,en
"Ségolène #Royal: ""Une partie des revenus de l'#écotaxe serait allée à une entreprise privée italienne"" #bfmtv #écologie #eelv",1,fr
"bilan #EnR de @user montre ""une croissance de la puissance installée plus soutenue que ces dernières années"" http",2,fr
"Voilà. La fin du monde RT @user Actuellement, la neige est noire au Groenland. Et c’est inquiétant http",0,fr
Electoral College must reject Trump #rejecttrump #notmypresident #takingbackdemocracy #blacklivesmatter #nevertrump ,0,en
Atm veo los 7 primeros teams un poco lejos de los 3 últimos. A ver que pasa si mejoran y/o cambian sus estrategias etc idk,0,es
"@user q gran idea Fer !!! Pero tengo mucha flojera , andaba dándome ánimos para ir hasta el ecomarket de la otra cuadra.",0,es
"Il nous sort ""J'vais pas allumer la lumière parce que je veux pas faire marcher des centrales électriques."" Ah.",2,fr
@user @user lvor nds wa? hab da ne weile nich aufgepasst^^,2,de
"un percorso di crescita personale è tale solo quando viene applicato in ogni momento della giornata, in ogni ambito della vita",1,it
"Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa, por despistada? marchamo y regalos pagados #gracias",2,es
